fpr,tpr
0.0,0.0
0.0,0.00425531914893617
0.0,0.09361702127659574
0.004739336492890996,0.09361702127659574
0.004739336492890996,0.18723404255319148
0.009478672985781991,0.18723404255319148
0.009478672985781991,0.28936170212765955
0.014218009478672985,0.28936170212765955
0.014218009478672985,0.3021276595744681
0.018957345971563982,0.3021276595744681
0.018957345971563982,0.31063829787234043
0.023696682464454975,0.31063829787234043
0.023696682464454975,0.3617021276595745
0.02843601895734597,0.3617021276595745
0.02843601895734597,0.4553191489361702
0.03317535545023697,0.4553191489361702
0.03317535545023697,0.4595744680851064
0.037914691943127965,0.4595744680851064
0.037914691943127965,0.4723404255319149
0.04265402843601896,0.4723404255319149
0.04265402843601896,0.4765957446808511
0.04739336492890995,0.4765957446808511
0.04739336492890995,0.48936170212765956
0.052132701421800945,0.48936170212765956
0.052132701421800945,0.5234042553191489
0.05687203791469194,0.5234042553191489
0.05687203791469194,0.6297872340425532
0.061611374407582936,0.6297872340425532
0.061611374407582936,0.6595744680851063
0.06635071090047394,0.6595744680851063
0.06635071090047394,0.6851063829787234
0.07109004739336493,0.6851063829787234
0.07109004739336493,0.723404255319149
0.07582938388625593,0.723404255319149
0.07582938388625593,0.7446808510638298
0.08056872037914692,0.7446808510638298
0.08056872037914692,0.7574468085106383
0.0995260663507109,0.7574468085106383
0.0995260663507109,0.774468085106383
0.11374407582938388,0.774468085106383
0.11374407582938388,0.7829787234042553
0.12322274881516587,0.7829787234042553
0.12322274881516587,0.8127659574468085
0.12796208530805686,0.8127659574468085
0.12796208530805686,0.8212765957446808
0.14218009478672985,0.8212765957446808
0.14218009478672985,0.825531914893617
0.14691943127962084,0.825531914893617
0.14691943127962084,0.8297872340425532
0.15639810426540285,0.8297872340425532
0.15639810426540285,0.851063829787234
0.16587677725118483,0.851063829787234
0.16587677725118483,0.8553191489361702
0.17061611374407584,0.8553191489361702
0.17061611374407584,0.8595744680851064
0.17535545023696683,0.8595744680851064
0.17535545023696683,0.8723404255319149
0.18009478672985782,0.8723404255319149
0.18009478672985782,0.8765957446808511
0.1848341232227488,0.8765957446808511
0.1848341232227488,0.8808510638297873
0.1895734597156398,0.8808510638297873
0.1895734597156398,0.8851063829787233
0.1943127962085308,0.8851063829787233
0.1943127962085308,0.8893617021276595
0.1990521327014218,0.8893617021276595
0.1990521327014218,0.8936170212765957
0.2037914691943128,0.8936170212765957
0.2037914691943128,0.8978723404255319
0.2132701421800948,0.8978723404255319
0.2132701421800948,0.9063829787234042
0.21800947867298578,0.9063829787234042
0.21800947867298578,0.9106382978723404
0.22748815165876776,0.9106382978723404
0.22748815165876776,0.9191489361702128
0.23222748815165878,0.9191489361702128
0.23222748815165878,0.9276595744680851
0.24170616113744076,0.9276595744680851
0.24170616113744076,0.9319148936170213
0.24644549763033174,0.9319148936170213
0.24644549763033174,0.9361702127659575
0.2559241706161137,0.9361702127659575
0.2559241706161137,0.948936170212766
0.27014218009478674,0.948936170212766
0.27014218009478674,0.9531914893617022
0.3744075829383886,0.9531914893617022
0.3744075829383886,0.9574468085106383
0.38388625592417064,0.9574468085106383
0.38388625592417064,0.9659574468085106
0.3886255924170616,0.9659574468085106
0.3886255924170616,0.9702127659574468
0.41232227488151657,0.9702127659574468
0.41232227488151657,0.9787234042553191
0.45023696682464454,0.9787234042553191
0.45023696682464454,0.9829787234042553
0.4549763033175355,0.9829787234042553
0.4549763033175355,0.9872340425531915
0.47393364928909953,0.9872340425531915
0.47393364928909953,0.9914893617021276
0.5213270142180095,0.9914893617021276
0.5213270142180095,1.0
1.0,1.0
