fpr,tpr
0.0,0.0
0.0,0.00425531914893617
0.0,0.16170212765957448
0.004739336492890996,0.16170212765957448
0.004739336492890996,0.39574468085106385
0.009478672985781991,0.39574468085106385
0.009478672985781991,0.4595744680851064
0.014218009478672985,0.4595744680851064
0.014218009478672985,0.5404255319148936
0.018957345971563982,0.5404255319148936
0.018957345971563982,0.5659574468085107
0.023696682464454975,0.5659574468085107
0.023696682464454975,0.6
0.02843601895734597,0.6
0.02843601895734597,0.6553191489361702
0.03317535545023697,0.6553191489361702
0.03317535545023697,0.6680851063829787
0.04265402843601896,0.6680851063829787
0.04265402843601896,0.7021276595744681
0.04739336492890995,0.7021276595744681
0.04739336492890995,0.7063829787234043
0.052132701421800945,0.7063829787234043
0.052132701421800945,0.7106382978723405
0.05687203791469194,0.7106382978723405
0.05687203791469194,0.7148936170212766
0.061611374407582936,0.7148936170212766
0.061611374407582936,0.7489361702127659
0.06635071090047394,0.7489361702127659
0.06635071090047394,0.7531914893617021
0.07109004739336493,0.7531914893617021
0.07109004739336493,0.774468085106383
0.08530805687203792,0.774468085106383
0.08530805687203792,0.7872340425531915
0.09004739336492891,0.7872340425531915
0.09004739336492891,0.7914893617021277
0.0947867298578199,0.7914893617021277
0.0947867298578199,0.7957446808510639
0.0995260663507109,0.7957446808510639
0.0995260663507109,0.8042553191489362
0.10426540284360189,0.8042553191489362
0.10426540284360189,0.8085106382978723
0.10900473933649289,0.8085106382978723
0.10900473933649289,0.8170212765957446
0.11848341232227488,0.8170212765957446
0.11848341232227488,0.8212765957446808
0.12796208530805686,0.8212765957446808
0.12796208530805686,0.8297872340425532
0.13270142180094788,0.8297872340425532
0.13270142180094788,0.8340425531914893
0.14691943127962084,0.8340425531914893
0.14691943127962084,0.8382978723404255
0.16113744075829384,0.8382978723404255
0.16113744075829384,0.851063829787234
0.16587677725118483,0.851063829787234
0.16587677725118483,0.8723404255319149
0.17535545023696683,0.8723404255319149
0.17535545023696683,0.8808510638297873
0.18009478672985782,0.8808510638297873
0.18009478672985782,0.8851063829787233
0.1895734597156398,0.8851063829787233
0.1895734597156398,0.8893617021276595
0.1943127962085308,0.8893617021276595
0.1943127962085308,0.8936170212765957
0.1990521327014218,0.8936170212765957
0.1990521327014218,0.8978723404255319
0.2132701421800948,0.8978723404255319
0.2132701421800948,0.902127659574468
0.21800947867298578,0.902127659574468
0.21800947867298578,0.9106382978723404
0.22274881516587677,0.9106382978723404
0.22274881516587677,0.9191489361702128
0.23222748815165878,0.9191489361702128
0.23222748815165878,0.9276595744680851
0.25118483412322273,0.9276595744680851
0.25118483412322273,0.9361702127659575
0.26540284360189575,0.9361702127659575
0.26540284360189575,0.9446808510638298
0.27488151658767773,0.9446808510638298
0.27488151658767773,0.948936170212766
0.2843601895734597,0.948936170212766
0.2843601895734597,0.9531914893617022
0.3033175355450237,0.9531914893617022
0.3033175355450237,0.9574468085106383
0.32701421800947866,0.9574468085106383
0.32701421800947866,0.9617021276595744
0.3412322274881517,0.9617021276595744
0.3412322274881517,0.9659574468085106
0.35071090047393366,0.9659574468085106
0.35071090047393366,0.9702127659574468
0.3696682464454976,0.9702127659574468
0.3696682464454976,0.9787234042553191
0.3886255924170616,0.9787234042553191
0.3886255924170616,0.9829787234042553
0.3981042654028436,0.9829787234042553
0.3981042654028436,0.9872340425531915
0.4312796208530806,0.9872340425531915
0.4312796208530806,0.9914893617021276
0.44075829383886256,0.9914893617021276
0.44075829383886256,0.9957446808510638
0.4881516587677725,0.9957446808510638
0.4881516587677725,1.0
1.0,1.0
