oid,label,amplitude_magn_r,anderson_darling_normal_magn_r,beyond_1_std_magn_r,beyond_2_std_magn_r,cusum_magn_r,eta_e_magn_r,inter_percentile_range_2_magn_r,inter_percentile_range_10_magn_r,inter_percentile_range_25_magn_r,kurtosis_magn_r,linear_fit_slope_magn_r,linear_fit_slope_sigma_magn_r,linear_fit_reduced_chi2_magn_r,linear_trend_magn_r,linear_trend_sigma_magn_r,linear_trend_noise_magn_r,magnitude_percentage_ratio_40_5_magn_r,magnitude_percentage_ratio_20_5_magn_r,maximum_slope_magn_r,mean_magn_r,median_absolute_deviation_magn_r,median_buffer_range_percentage_10_magn_r,median_buffer_range_percentage_20_magn_r,percent_amplitude_magn_r,percent_difference_magnitude_percentile_5_magn_r,percent_difference_magnitude_percentile_10_magn_r,period_0_magn_r,period_s_to_n_0_magn_r,period_1_magn_r,period_s_to_n_1_magn_r,period_2_magn_r,period_s_to_n_2_magn_r,period_3_magn_r,period_s_to_n_3_magn_r,period_4_magn_r,period_s_to_n_4_magn_r,periodogram_amplitude_magn_r,periodogram_beyond_2_std_magn_r,periodogram_beyond_3_std_magn_r,periodogram_standard_deviation_magn_r,chi2_magn_r,skew_magn_r,standard_deviation_magn_r,stetson_K_magn_r,weighted_mean_magn_r,anderson_darling_normal_flux_r,cusum_flux_r,eta_e_flux_r,excess_variance_flux_r,kurtosis_flux_r,mean_variance_flux_r,chi2_flux_r,skew_flux_r,stetson_K_flux_r
762207400031737,1,1.7282379999999993,92.25302618033048,0.1682650392327811,0.077593722755013,0.2943255086523148,72116.39589593718,2.1590268754806523,1.3254839825439468,0.4729767500000008,2.508967005806142,0.0013337701571802,6.730492041381734e-06,62.73872446445762,0.0006419214066587,2.9582272329353355e-05,0.471582884878456,0.0773407776955146,0.3887693301460044,1681.120654756412,19.98604983522232,0.1746370000000006,0.4917175239755885,0.7384481255448997,2.889405999999997,0.0873529314237613,0.0655961903441808,2249.546518695464,65.36265186486229,0.9978028470594208,57.31653816430667,0.4994275448066746,56.11779192612629,1.000409814306727,55.87282313392982,0.9968632443119544,52.4826456169707,95.4834443933841,0.0076255798339843,0.0032958984375,2.9064840093284974,96.9515829992885,-1.731424446876365,0.5599753137570814,0.8092817866585169,19.145762039133327,173.9085742694907,0.2266035532859816,51749.70722123365,0.7029511239527728,19.564542393633747,0.843420399733562,51.29565941354252,3.711636111713486,0.605569255436071
759206300005614,0,0.0699894999999992,0.551381882881438,0.3096192384769539,0.0430861723446893,0.1695105720689007,320560.19880098244,0.0893942241744998,0.0554873484268192,0.0286259999999991,0.209041398949096,-5.07720205428271e-06,1.2061072373029308e-06,1.622540050612279,-5.107385749302442e-06,1.5364316054871392e-06,0.0215844846275269,0.1490381593721909,0.50643240053993,59.62952386968639,14.03796685420842,0.0143097499999997,0.2585170340681362,0.4889779559118236,0.0769102499999991,0.005099277906589,0.0039526517808143,1.0350031324912057,37.58874052179431,0.4991182849622046,32.526701187036245,1199.9136316014708,31.90284606704761,0.5078927838484696,31.74605494494473,29.554522945849037,31.6359331466743,33.64260764684677,0.0228271484375,0.0106086730957031,1.763558889462682,1.6386864937664587,0.1401879311432923,0.0216930025984127,0.791263702702271,14.038069384060828,0.5904727038880229,0.1704583923688638,321938.9157637904,0.0001542663712976,0.1545945511136799,0.0199544881522101,1.6430470967924888,-0.0752424563184083,0.7901171026504097
284213400075949,1,0.6886165000000002,2.9094568733986663,0.2931726907630522,0.0562248995983935,0.1706206158981591,85283815.01781009,1.0127480680642158,0.6761887632522559,0.2729010000000009,0.3897874199622975,7.077963408349004e-05,2.633554166613082e-05,3.525376751377878,9.365387472298244e-06,4.499081359594473e-05,0.2481231289667737,0.1063451290555521,0.4792580212924805,1424.442200627869,20.43645334939759,0.1311379999999999,0.2931726907630522,0.5180722891566265,0.8222699999999996,0.0398246815693396,0.0330284797587179,1.9202027195607905,4.811985254600477,1.9714896826659425,4.64208188275427,0.679847006207251,4.576900125418607,2.135540648960773,4.570809233397101,2.075493201331023,4.550920890850413,19.517766178601967,0.043975830078125,0.00653076171875,6.500203894179798,3.5402874950193026,-0.6273275095087893,0.2476440948147795,0.7774974703707812,20.34767397090937,7.908546673897275,0.1743460896868072,79839442.89577138,0.0428064248672653,1.9186139317864248,0.2478733407321449,3.0312147802738774,1.309764708417369,0.7362865083739245
726209300004615,0,0.5454529999999993,221.13242858880207,0.0795819935691318,0.0530546623794212,0.0711818923372673,10543.969063685774,0.7802775900840757,0.2043204943466179,0.0508984999999988,13.763760211001312,2.2385184585111844e-05,7.102066774625277e-07,217.9144521663349,2.1662000887442985e-05,1.0299991791490823e-05,0.1668150960154035,0.0377067194986547,0.1658864861986103,79.19574484248798,13.520510404742764,0.0218610000000003,0.8046623794212219,0.8754019292604501,1.0140732499999991,0.0325717592796847,0.0151697556361946,0.7911064355116111,58.25001273701609,0.4411603495455248,43.52309902415718,0.3061098667329842,38.51726105718768,3.827032769463322,36.4191280970049,3.7886726627956366,34.519611977852755,90.93716640199528,0.0264854431152343,0.0092964172363281,3.091394627233756,218.53838532318892,3.623173932557827,0.1670446319888912,0.5520857657000289,13.522309024745288,185.43925443355616,0.0709062024039293,17996.950250603633,0.0140970165948033,9.615492790678644,0.1192106208965372,380.8626578124545,-3.077392547716012,0.6429219984430161
282213100088110,1,2.076644,95.214827482161,0.0723684210526315,0.0723684210526315,0.2575403053851377,286198.68375195726,3.7897389116554265,0.1392676015224445,0.0548455000000025,9.376848099816703,-0.0003619835991636,5.361966702451691e-06,1041.3382292033832,-0.0001273854052801,0.000110755294268,0.9182630395017842,0.0063511735766693,0.0195818746808227,513.1088894065832,17.497777300986844,0.0272149999999999,0.9276315789473684,0.9276315789473684,4.0398475000000005,0.1993934125291991,0.0078459849238352,1577.8582231023108,17.806341797724148,0.996625962040368,16.41495073731364,0.9979496699148128,12.556111058659503,1051.905482068207,12.27135982459544,246.54034735973605,12.232147444941448,40.29720564758129,0.0393753051757812,0.0151596069335937,4.333543972822907,1052.9428234145912,-3.344966358896452,0.9187521180593942,0.6492932255178727,17.125387447710754,101.69451791039992,0.249548937182044,266230.45720385894,5.8130059866979495,12.920301343650335,2.411915028074887,113.16941063213076,3.719276373360913,0.3345921083816278
824207200000503,0,2.146691,72.55340197281804,0.2890772128060264,0.0451977401129943,0.1228384928071857,1227.9085588236549,3.8034217856101993,3.0304378195953383,1.7018090000000008,-0.5112076649966042,0.0001355956510959,1.2154034778207883e-06,3994.505068644571,0.000174024391579,7.306000605924385e-05,1.1385314582492545,0.0906138601131695,0.6669499810319283,233.43578911325156,17.436678689736347,0.4521744999999981,0.275894538606403,0.4839924670433145,3.2064850000000025,0.1911342885363684,0.1693309332192333,0.990221446899766,24.55912334575404,1.009267370540579,22.470450989745792,34.15230553861508,21.757219624337363,0.9883183251249325,20.94664830447432,1.027298231669529,19.282709750936,23.92922804912682,0.0301017761230468,0.0166740417480468,1.903641879471194,4002.471223525955,-0.9554729377051818,1.1410362769992215,0.9376320218832832,16.42156427689578,158.0728244099066,0.1070729530338485,305.2585756299048,1.785483963044679,2.8236929235900448,1.336350126141776,1852.0517408129676,1.9113864213425755,0.708647805026957
789212100040831,1,1.7996549999999996,2.489109857865626,0.2522045855379188,0.0529100529100529,0.0740128932973852,1670176.095633043,1.652483072994233,0.9150302524299648,0.4617559999999976,2.1940640072424142,-8.058063141402898e-05,1.9403349447856807e-06,375.1111373938285,-9.351345183612517e-05,3.793631328498844e-05,0.385700284612978,0.1233119662960517,0.449186310230038,1298.0744457541143,16.95682672839506,0.2222539999999995,0.4144620811287478,0.7142857142857143,1.9337079999999995,0.0742105955710863,0.0539100619261766,0.4565664695792868,18.455590492546545,0.840158288160884,18.31738406683908,0.3131962277726372,14.457183528534276,5.329722995862832,13.45651836010269,0.4552826149376671,12.352817307625337,7.94524088975862,0.0473480224609375,0.0204124450683593,0.8228348152564791,377.4955304298,0.0061625181741963,0.3874260381750853,0.7653082271736372,16.839293826207822,16.05452216684235,0.072104285522502,1814545.658457622,0.1561721262208725,12.077668267916804,0.3956031895060654,330.808960456922,2.3843231687423576,0.7600324351622334
721204400000387,0,1.7271450000000002,2.6194332251033043,0.2905982905982906,0.0769230769230769,0.4172208920009534,1935952.0268003196,3.241335887710573,1.824762222749712,1.1081682499999983,-0.4044351562049897,0.0021806205732823,6.837155158794356e-05,55.31103058640139,0.0012674546548124,0.0002609094914937,0.7144823423011388,0.2260107923551647,0.5652074237452458,418.0305256703354,20.007841111111112,0.4451639999999983,0.2136752136752136,0.358974358974359,2.013221999999999,0.1310140372887351,0.0923314633944169,145.08352369503305,15.332433013126698,179.70572821316594,15.094214212516768,124.5205045886504,14.71679183985153,1.0041338550230874,14.542414782478382,0.9918529906396514,14.413998003142655,23.027445214228177,0.0272979736328125,0.013580322265625,2.900422617223998,63.60323719638123,0.1843832895591712,0.7809834498537036,0.7732279118080373,19.264966917049808,5.9820593329521765,0.3372904753909562,1781104.279373202,0.5455199683983649,5.345912846254726,0.743693766202889,61.26704348127191,2.042915743291777,0.7806906081187951
682214200000160,1,1.8839255,31.67459248055215,0.1120689655172413,0.0818965517241379,0.2301363244499647,1148543.5317273152,3.2886047485942846,1.3890110297317513,0.3123784999999976,6.061741560706047,0.0013137616483538,1.782293432698369e-05,131.06496054290838,0.0002054678684348,8.103405753888865e-05,0.7203208622291878,0.0592520695989216,0.1575369626320092,986.8494602729668,20.70856147413793,0.1583819999999978,0.5818965517241379,0.8318965517241379,3.15832,0.1252381251450263,0.0664431167597557,1534.4512868949223,16.136660632632488,0.9930554895478112,11.756674291147844,0.5078976967425194,10.971359417025882,231.21868706635817,10.95718982815665,0.99669112228191,10.887717529306371,10.665787424021396,0.0431594848632812,0.018524169921875,1.2563087833325182,154.0189580061928,-2.556955004532464,0.7287364647718015,0.902926352681216,18.901050601957923,59.17573962383136,0.2150048622771634,1009247.5418700562,2.412017598076687,17.64551379119661,1.5566222904338611,80.42476129056105,4.098199706820675,0.4447708417360226
676207200001271,1,1.7482330000000008,10.654837349067876,0.1972157772621809,0.0510440835266821,0.2907726203824094,770403.1940122745,2.249515982727054,0.953799719837189,0.4174459999999982,4.715402034863967,0.0007601335585156,1.2841631639854252e-05,23.835222240188774,0.0002348115366383,3.948773243725614e-05,0.4447687205611442,0.1418603794133447,0.4510715631274583,1743.9212801550575,20.62850662645012,0.2089850000000019,0.4245939675174014,0.7006960556844548,2.2235210000000016,0.0605054046312512,0.0463123487625421,1775.2716096511667,33.815054905125265,612.1626240176437,31.42915974051208,537.9610938336868,30.41698381062022,0.9978481308814382,30.133773317000507,0.9980164209867138,30.02185191580234,32.77325642823051,0.0212593078613281,0.0083808898925781,1.906314911852176,31.92816523606833,-1.2682861091222155,0.4621973962769456,0.6596770335542255,20.138071629226868,54.85975139932696,0.2100147410895036,1315113.3821673936,0.4585367024201845,30.754225135494814,0.6910768840954262,13.891069771767176,4.923684754846877,0.5778787944814441
795205300021092,0,0.7482310000000005,1.0307005616156704,0.3159041394335512,0.0457516339869281,0.0790353771931625,1496405.4490530698,0.9466206008405678,0.5677552844390874,0.3274482499999998,0.4052504319089531,-2.9881874854043105e-05,1.9173377650910748e-05,1.5263315012796117,-2.7177252887736208e-05,2.267297882384724e-05,0.2321693762035036,0.1578244327289881,0.554764517162509,556.58351941851,21.17897650980392,0.1582280000000011,0.2549019607843137,0.4684095860566449,0.9400499999999994,0.0344442685826378,0.0267871844149477,1.0351726874945562,30.815328428148213,0.5079144627208945,25.75868529353857,27.180813016510964,24.336469999459187,0.5086713925366594,22.86675326457107,0.3368456482916128,22.0074926726361,14.337310695567565,0.0416831970214843,0.0174636840820312,0.906941513676869,1.528302282284549,-0.3778068648765846,0.2322800591661844,0.7821584757921914,21.133230151700324,5.420388070198327,0.0728440619630314,1183456.349811172,0.0179533235081767,3.3981850944723035,0.2264988189972714,1.3617879289849697,1.2407906827380362,0.7843714855854718
592216300014070,0,2.4479039999999994,42.5953711107673,0.3310423825887743,0.0504009163802978,0.2310809613685673,9636.070094825474,4.168290346199033,3.0523201361083974,0.809255499999999,0.2910896935102829,-0.0009275187231727,1.1254988213795723e-06,3936.608264275908,-0.0006993269668308,7.243599686881179e-05,1.027540412292087,0.036791321713035,0.500751785321799,392.711105157664,15.571880753722793,0.4334520000000008,0.3596792668957617,0.5257731958762887,3.2595709999999998,0.2177523171659387,0.1931052300538156,329.27949822247814,66.3453243737191,0.9943014541192092,62.32122446751156,0.5000729224629136,52.93423978120708,1.0030514415306493,52.31389682179662,0.2498397204442014,32.23018005366506,152.1936680629286,0.01983642578125,0.0106925964355468,4.559230934362694,4710.916855151907,-1.0505149802033809,1.08050295907229,0.8109816318247802,15.339638074473424,145.6660506774003,0.2281049283145952,627.6970957645999,2.233849308835001,8.096811652950743,1.4947922545109251,1531.1349443500742,2.780482479572498,0.8365252879638299
