oid,label,amplitude_magn_r,anderson_darling_normal_magn_r,beyond_1_std_magn_r,beyond_2_std_magn_r,cusum_magn_r,eta_e_magn_r,inter_percentile_range_2_magn_r,inter_percentile_range_10_magn_r,inter_percentile_range_25_magn_r,kurtosis_magn_r,linear_fit_slope_magn_r,linear_fit_slope_sigma_magn_r,linear_fit_reduced_chi2_magn_r,linear_trend_magn_r,linear_trend_sigma_magn_r,linear_trend_noise_magn_r,magnitude_percentage_ratio_40_5_magn_r,magnitude_percentage_ratio_20_5_magn_r,maximum_slope_magn_r,mean_magn_r,median_absolute_deviation_magn_r,median_buffer_range_percentage_10_magn_r,median_buffer_range_percentage_20_magn_r,percent_amplitude_magn_r,percent_difference_magnitude_percentile_5_magn_r,percent_difference_magnitude_percentile_10_magn_r,period_0_magn_r,period_s_to_n_0_magn_r,period_1_magn_r,period_s_to_n_1_magn_r,period_2_magn_r,period_s_to_n_2_magn_r,period_3_magn_r,period_s_to_n_3_magn_r,period_4_magn_r,period_s_to_n_4_magn_r,periodogram_amplitude_magn_r,periodogram_beyond_2_std_magn_r,periodogram_beyond_3_std_magn_r,periodogram_standard_deviation_magn_r,chi2_magn_r,skew_magn_r,standard_deviation_magn_r,stetson_K_magn_r,weighted_mean_magn_r,anderson_darling_normal_flux_r,cusum_flux_r,eta_e_flux_r,excess_variance_flux_r,kurtosis_flux_r,mean_variance_flux_r,chi2_flux_r,skew_flux_r,stetson_K_flux_r
463201400036929,1,1.5063155000000004,57.96994413461222,0.005154639175257732,0.005154639175257732,0.07139033139077167,104229736.48850632,0.11575322480845429,0.05459599491882727,0.027788000000001034,188.45774325430148,-7.301786658991379e-06,1.7817994701821845e-06,12.304031524512256,-2.885160193097379e-05,2.8086971242194636e-05,0.20974941492330348,0.12792489507511265,0.40894064357989535,3244.771114384869,16.080446530927837,0.013562000000000296,0.9948453608247423,0.9948453608247423,2.899379500000002,0.005234605520392056,0.0033979721467723746,0.30107749437264203,3.9112811664498404,0.24887944048007196,3.8805490670315406,0.33134078698983827,3.8627838793373126,0.33269838371884974,3.8451384690542705,0.2579949601257086,3.750047860625778,0.7618040898231291,0.032962799072265625,0.001399993896484375,0.26046432573367656,12.327292901070516,13.629291610851324,0.2097794017767102,0.4492999172857014,16.065695897151272,33.95521020782745,0.08334468365183545,98082850.79840815,0.004902063937833641,154.0494932975651,0.0710806693591462,217.73179692958374,-11.697403940216335,0.2687896150705565
480208100016574,1,0.1991290000000001,71.8317146774429,0.13470319634703196,0.12100456621004566,0.24551088399746368,3854340.644382607,0.265363288162229,0.21099358522796585,0.0245829999999998,3.3745600665505098,6.441694195331378e-05,1.1474065126941737e-06,28.021642213257824,6.170775712616365e-05,5.9830149390459755e-06,0.06549752739814929,0.033957757603118754,0.14939579950752382,472.3066595065637,15.808064215753431,0.011545999999999168,0.678082191780822,0.8378995433789954,0.3378320000000006,0.01519178952717539,0.013326047273029884,0.49937629690464247,4.281251795530366,2.6272587126114657,3.8731120401905463,1.0003431419163236,3.702501421143968,1.7735427845982292,3.5997013462727776,0.24967073717605298,3.5615553532542505,26.95889858487982,0.020099639892578125,0.000308990478515625,9.57901976457618,35.16999161674724,-2.1500311347436787,0.07296826102281077,0.6638965011085349,15.806312720174622,76.10350240221398,0.24510988390525215,4042574.801300004,0.005082557270519067,3.7467210883478366,0.07223397371528864,30.416623462540933,2.225191454002441,0.6298441886969811
485104100028005,0,2.4886195000000004,2.8474046964970903,0.44502617801047123,0.015706806282722512,0.2327843340843902,94.47353620058529,3.2632528581795714,2.7980285652713786,1.7761870000000002,-0.6133048173933906,-0.00011663625729783439,2.7275697366445695e-06,1756.7589514477218,-0.000200143480568832,0.0001458925506745667,1.019203424766228,0.17702455739858033,0.7159253128160256,10.719680319717103,16.885163363874348,0.8091620000000006,0.193717277486911,0.3507853403141361,3.5870490000000004,0.18084131757600802,0.16739332046875027,0.9921835728223319,51.31693531503714,194.6081801258585,49.50546270915466,0.49737346366583274,38.06925008461762,1.002460950256382,38.024647544193826,0.49802371548203006,37.6975034051027,28.81058137309293,0.0223388671875,0.00904083251953125,1.1105636144546494,1757.1369892952807,0.4432292614410642,1.0215662762469522,0.8888734963728145,16.436263902183928,6.7755591223699865,0.25062690418433287,3.48958457871335,0.5849884080272476,-0.774297893556811,0.7650769030480723,1690.5112247862853,0.6921473408013715,0.9049874014382159
518101100010901,0,2.3531925000000005,11.423510455804466,0.2682926829268293,0.04878048780487805,0.13178255735687175,11979.91392178944,4.543628618489741,3.657809000000002,1.990624249999998,-0.5623138035478457,-0.0005115430163311551,2.233830891653799e-06,8694.260264661403,-0.00044182201330956783,0.00020312061260853974,1.3348742492247598,0.11899015508915257,0.677847118561514,217.1369568553001,15.670549514634146,0.6461710000000025,0.23902439024390243,0.3463414634146341,3.6779469999999996,0.2413762937183739,0.22526790451418466,0.9555802460156599,11.865087856859299,0.6779374060018287,11.634517492536242,2.01398015535513,11.028857540878937,1.0927226311164235,10.87554655156247,0.3261882285489947,10.742072086074556,5.399428775009855,0.048130035400390625,0.021022796630859375,0.8505889281657095,8908.700787967517,-0.8876510271822221,1.3470270340546338,0.8846498419958042,15.296520536359173,32.146782458753414,0.13122079166321712,501.44742417362227,2.421805088333589,4.3211588203449285,1.556363246766252,2322.8844568199784,2.2092692037497472,0.8069646645835454
525114400000370,0,3.695147499999999,79.73517195743985,0.046511627906976744,0.046511627906976744,0.21628687836017627,62987.467410214944,6.38682253731203,0.5899791474990863,0.27550500000000255,17.938721228814327,0.005558135457097935,1.046074374139545e-05,1262.4454747917982,0.00048683876627331673,0.00014680132739798517,1.1751793323415392,0.07002906795921861,0.2901189132250057,509.5980017500884,19.581861972383724,0.14076999999999984,0.877906976744186,0.936046511627907,6.9169275,0.06267282858108937,0.029720928875282587,492.28298017492534,24.32411129301465,1042.4816050763125,23.28083695996889,0.995348906840624,22.246910175108038,0.999221204685234,22.06634011145159,210.978420074968,21.129303365334934,15.541177458667383,0.02202606201171875,0.0104827880859375,1.2439170145407972,2081.8391106295494,-4.311701702719203,1.1921836316877146,0.9140936315100446,15.416858640941646,121.10164773656113,0.17258639545444984,52.45201546982816,25.06998173536974,49.11483809038224,5.007349110129274,353.66744879818975,6.597850925950191,0.2952969888754676
527113100000353,1,0.9643120000000005,50.61253587653577,0.004132231404958678,0.004132231404958678,0.08704825449017968,112361.74493517904,0.10916946261024485,0.07171722633171207,0.04133500000000012,214.9089534437538,-4.107809355506187e-05,3.470520335138936e-06,32.458894912172774,-3.2668061422179754e-05,1.6520496481387057e-05,0.11952407239324422,0.1437881092575992,0.550017592397389,82.13789186512605,14.671073675619835,0.02019649999999995,0.9917355371900827,0.9958677685950413,1.8142185000000008,0.006323493927586145,0.004890073672143954,0.9986603194380612,10.659180716639648,0.9979163318075343,8.838082393568898,1741.3639990041474,8.680332039270278,1088.352499377592,7.774761298176064,0.4994160832293643,7.6200303214259195,2.1028503154613603,0.0423736572265625,0.00905609130859375,0.3287786185320151,32.90552944939006,14.232602378927382,0.12024356791065799,0.2311941020139385,14.674907085673947,24.335477139374504,0.12664323387273446,126738.86258217553,0.0029135764419200025,151.95991461585476,0.058770236067191776,182.195577999859,-10.956498013435558,0.44379941841610177
536106200014286,0,2.665698,2.323370527183314,0.38323353293413176,0.014970059880239521,0.1440587617553771,564.159482844809,4.672972908313275,3.4626269131088243,2.0630740000000003,-0.9448140766054309,-0.00021576342281692308,2.5181626034531997e-06,2621.758637051927,-0.00017448580407683451,0.00014050197027414864,1.283906971700143,0.2305153024038284,0.6235062907675548,58.1684778901915,14.247926059880239,1.0144225000000002,0.11377245508982035,0.26646706586826346,2.729827499999999,0.2780935047443049,0.2418127837845784,373.90323672608844,70.13046243046236,0.9945923439994429,69.95389009747119,0.49998441237413666,56.274425404198354,1.002707527452137,55.191814581377244,0.3324338786320518,45.98238379270299,59.54367419255427,0.009838104248046875,0.00376129150390625,1.687268994192183,2635.9322022045,-0.11151195960396922,1.2849518937079496,0.8567243653386345,14.688882429447554,28.45327376309025,0.11077963622218892,2597.715588108543,1.3999609655943757,3.2869241465691856,1.18409523687781,1026.885685546463,1.862157517439505,0.9363108768081059
537110100018810,0,3.0696595,5.9778272260520975,0.39589442815249265,0.0,0.17693090117802565,830.1742993962148,5.88782236617279,4.8095546836013785,3.2494922499999994,-1.2731563656985272,0.00011189174256572731,1.7038547185726497e-06,8015.005861939844,-0.0006862382284032531,0.00018768497312063992,1.769557587641911,0.29387349611587366,0.6537412990606144,126.4593413261904,16.28967152052786,1.5329200000000007,0.06158357771260997,0.15249266862170088,3.2313480000000006,0.3374161984218414,0.29364246614626155,0.9942480225699221,57.65316006675189,323.761572426471,56.230899659582484,1.0030744617598004,48.8595250861348,0.5000921362298082,45.695159733983594,0.4978885008037053,35.73364234291871,69.92002495993903,0.005462646484375,0.00331878662109375,2.411959401487028,8004.1161926777895,-0.13422797745257256,1.801457145463541,0.9109513676174447,15.35702358565266,38.59098067767392,0.16796465412608996,258.34656247933606,1.9967490024475398,1.871056438915057,1.4132235001078823,3325.8083451826715,1.7038378319970038,0.8638025426035395
543107400016209,0,2.419675999999999,3.4797472618393566,0.3958333333333333,0.0125,0.26715327398607397,18816.571142686164,4.055803116188049,3.212247999999999,2.1751395000000002,-1.0898401359457954,-1.4630092110750383e-05,8.30532603009531e-06,280.14521735839986,-0.0010178827684119765,0.00016843997178189634,1.1291711136049776,0.24140251484633035,0.670486625871094,208.51157862541928,19.4761772,1.051546,0.11666666666666667,0.22916666666666666,3.038064999999996,0.18558890756915994,0.16608265614118947,351.60588702928936,50.99605329193158,1.0001826820792872,43.992232458208,0.5000320744668728,40.730155184443475,0.9944660053860049,38.48047764563712,1.0027379583747782,34.86977607327169,50.93263736468663,0.0104217529296875,0.0051727294921875,1.9808241919076683,278.98604487015655,0.19111175582918538,1.2101692229938887,0.920147733763257,18.270385743805612,12.168259665325422,0.2603263222479237,41619.34884610419,0.8704539934849863,0.014031220052332039,0.9338038059461026,469.3568323000822,1.0342182690153077,0.8076974986861891
563103300012147,0,2.3793570000000006,24.677767909994067,0.21379310344827587,0.07931034482758621,0.09422010822540702,601.1528533768866,4.253087191383363,3.405253000000002,1.2368020000000008,0.2345309194954015,-8.809014210815602e-05,1.8917244494624147e-06,8115.829613171366,-0.00019194027056981502,0.00015127484529122516,1.2594261637241024,0.08020551098267471,0.5157975423291923,46.975555602946336,15.334151849999998,0.37912750000000095,0.3310344827586207,0.5827586206896552,3.8473515000000003,0.24603172882216692,0.2140282417723491,46.62850092122417,28.81611569223502,1.0190141825890509,23.171121643323335,0.4940411386375129,22.23534484074684,0.9762874078024422,18.597683289546897,0.9790561111840808,17.059609706736268,13.495955735167472,0.038471221923828125,0.016666412353515625,0.9118079880206793,8095.250262772343,-1.2572213877975045,1.260754396561206,0.8455976467932115,14.951478086894976,56.25504343901965,0.0842641276316322,94.35461968023677,2.843320093024006,4.6010712058140815,1.6863636987785837,1727.2413735241832,2.345811681314613,0.7375965583350835
