fpr,tpr
0.0,0.0
0.0,0.0031645569620253164
0.0,0.0189873417721519
0.0,0.02531645569620253
0.0,0.23734177215189872
0.0,0.24367088607594936
0.0,0.3449367088607595
0.0,0.3512658227848101
0.0,0.35443037974683544
0.002890173410404624,0.35443037974683544
0.002890173410404624,0.4240506329113924
0.005780346820809248,0.4240506329113924
0.005780346820809248,0.43037974683544306
0.008670520231213872,0.43037974683544306
0.008670520231213872,0.43670886075949367
0.008670520231213872,0.439873417721519
0.011560693641618497,0.439873417721519
0.011560693641618497,0.47151898734177217
0.014450867052023121,0.47151898734177217
0.014450867052023121,0.509493670886076
0.017341040462427744,0.509493670886076
0.017341040462427744,0.5158227848101266
0.02023121387283237,0.5158227848101266
0.02023121387283237,0.5506329113924051
0.02023121387283237,0.5569620253164557
0.02023121387283237,0.620253164556962
0.023121387283236993,0.620253164556962
0.023121387283236993,0.6265822784810127
0.02601156069364162,0.6265822784810127
0.028901734104046242,0.629746835443038
0.028901734104046242,0.6518987341772152
0.03468208092485549,0.6518987341772152
0.03468208092485549,0.6677215189873418
0.03757225433526012,0.6677215189873418
0.03757225433526012,0.680379746835443
0.04046242774566474,0.680379746835443
0.04046242774566474,0.6867088607594937
0.04335260115606936,0.6867088607594937
0.04335260115606936,0.6930379746835443
0.046242774566473986,0.6930379746835443
0.046242774566473986,0.7056962025316456
0.05491329479768786,0.7056962025316456
0.05491329479768786,0.7341772151898734
0.06069364161849711,0.7341772151898734
0.06069364161849711,0.740506329113924
0.06647398843930635,0.740506329113924
0.06647398843930635,0.75
0.06936416184971098,0.75
0.06936416184971098,0.7531645569620253
0.06936416184971098,0.759493670886076
0.06936416184971098,0.7721518987341772
0.07225433526011561,0.7721518987341772
0.07225433526011561,0.7974683544303798
0.07514450867052024,0.7974683544303798
0.07514450867052024,0.8006329113924051
0.08092485549132948,0.8006329113924051
0.08092485549132948,0.8164556962025317
0.0838150289017341,0.8164556962025317
0.0838150289017341,0.819620253164557
0.08670520231213873,0.819620253164557
0.08670520231213873,0.8354430379746836
0.08959537572254335,0.8354430379746836
0.08959537572254335,0.8417721518987342
0.09826589595375723,0.8417721518987342
0.09826589595375723,0.8481012658227848
0.10982658959537572,0.8481012658227848
0.10982658959537572,0.8544303797468354
0.11271676300578035,0.8544303797468354
0.11271676300578035,0.8607594936708861
0.11271676300578035,0.8670886075949367
0.12138728323699421,0.8670886075949367
0.12138728323699421,0.8734177215189873
0.12427745664739884,0.8734177215189873
0.12427745664739884,0.8765822784810127
0.13005780346820808,0.8765822784810127
0.13005780346820808,0.879746835443038
0.13583815028901733,0.8829113924050633
0.13583815028901733,0.8892405063291139
0.13872832369942195,0.8892405063291139
0.13872832369942195,0.8924050632911392
0.14450867052023122,0.8924050632911392
0.14450867052023122,0.8955696202531646
0.15028901734104047,0.8955696202531646
0.15028901734104047,0.9018987341772152
0.1531791907514451,0.9018987341772152
0.1531791907514451,0.9050632911392406
0.16184971098265896,0.9050632911392406
0.16184971098265896,0.9082278481012658
0.17052023121387283,0.9082278481012658
0.17052023121387283,0.9177215189873418
0.22254335260115607,0.9177215189873418
0.22254335260115607,0.9208860759493671
0.2254335260115607,0.9208860759493671
0.2254335260115607,0.9240506329113924
0.22832369942196531,0.9240506329113924
0.22832369942196531,0.9335443037974683
0.23410404624277456,0.9335443037974683
0.23410404624277456,0.9367088607594937
0.24277456647398843,0.9367088607594937
0.24277456647398843,0.939873417721519
0.2658959537572254,0.939873417721519
0.2658959537572254,0.9430379746835443
0.28034682080924855,0.9430379746835443
0.28034682080924855,0.9462025316455697
0.2832369942196532,0.9462025316455697
0.2832369942196532,0.9525316455696202
0.29190751445086704,0.9525316455696202
0.29190751445086704,0.9588607594936709
0.30057803468208094,0.9588607594936709
0.30057803468208094,0.9651898734177216
0.315028901734104,0.9651898734177216
0.315028901734104,0.9715189873417721
0.3236994219653179,0.9715189873417721
0.3236994219653179,0.9746835443037974
0.35260115606936415,0.9746835443037974
0.35260115606936415,0.9778481012658228
0.36127167630057805,0.9778481012658228
0.36127167630057805,0.9810126582278481
0.3815028901734104,0.9810126582278481
0.3815028901734104,0.9841772151898734
0.3901734104046243,0.9841772151898734
0.3901734104046243,0.9873417721518988
0.41329479768786126,0.9873417721518988
0.41329479768786126,0.990506329113924
0.430635838150289,0.990506329113924
0.43641618497109824,0.990506329113924
0.47109826589595377,0.990506329113924
0.47109826589595377,0.9936708860759493
0.5115606936416185,0.9936708860759493
0.5115606936416185,0.9968354430379747
0.5317919075144508,0.9968354430379747
0.5317919075144508,1.0
0.6242774566473989,1.0
0.6358381502890174,1.0
0.6502890173410405,1.0
0.6589595375722543,1.0
0.661849710982659,1.0
0.6705202312138728,1.0
0.6763005780346821,1.0
0.6820809248554913,1.0
0.7109826589595376,1.0
0.7225433526011561,1.0
0.7485549132947977,1.0
0.7543352601156069,1.0
0.7572254335260116,1.0
0.7745664739884393,1.0
0.7832369942196532,1.0
0.7890173410404624,1.0
0.791907514450867,1.0
0.8208092485549133,1.0
0.8265895953757225,1.0
0.838150289017341,1.0
0.8410404624277457,1.0
0.8554913294797688,1.0
0.8670520231213873,1.0
0.8757225433526011,1.0
0.8815028901734104,1.0
0.8930635838150289,1.0
0.8988439306358381,1.0
0.9104046242774566,1.0
0.9132947976878613,1.0
0.9335260115606936,1.0
0.9364161849710982,1.0
0.9450867052023122,1.0
0.9653179190751445,1.0
0.9884393063583815,1.0
1.0,1.0
