fpr,tpr
0.0,0.0
0.0,0.0031645569620253164
0.0,0.10759493670886076
0.0,0.11392405063291139
0.0,0.4050632911392405
0.002890173410404624,0.4050632911392405
0.002890173410404624,0.5189873417721519
0.005780346820809248,0.5189873417721519
0.005780346820809248,0.5664556962025317
0.008670520231213872,0.5664556962025317
0.008670520231213872,0.5886075949367089
0.011560693641618497,0.5886075949367089
0.011560693641618497,0.6044303797468354
0.014450867052023121,0.6044303797468354
0.014450867052023121,0.6234177215189873
0.02023121387283237,0.6234177215189873
0.02023121387283237,0.6550632911392406
0.023121387283236993,0.6550632911392406
0.023121387283236993,0.6772151898734177
0.02601156069364162,0.6772151898734177
0.02601156069364162,0.6962025316455697
0.028901734104046242,0.6962025316455697
0.028901734104046242,0.7056962025316456
0.031791907514450865,0.7056962025316456
0.031791907514450865,0.7215189873417721
0.03468208092485549,0.7215189873417721
0.03468208092485549,0.7278481012658228
0.03757225433526012,0.7278481012658228
0.03757225433526012,0.7563291139240507
0.04046242774566474,0.7563291139240507
0.04046242774566474,0.7658227848101266
0.04335260115606936,0.7658227848101266
0.04335260115606936,0.7784810126582279
0.046242774566473986,0.7816455696202531
0.046242774566473986,0.7848101265822784
0.05491329479768786,0.7848101265822784
0.05491329479768786,0.7879746835443038
0.057803468208092484,0.7879746835443038
0.057803468208092484,0.7911392405063291
0.06069364161849711,0.7911392405063291
0.06069364161849711,0.7943037974683544
0.06358381502890173,0.7943037974683544
0.06358381502890173,0.8037974683544303
0.06647398843930635,0.8037974683544303
0.06647398843930635,0.8069620253164557
0.06936416184971098,0.8069620253164557
0.06936416184971098,0.810126582278481
0.07225433526011561,0.810126582278481
0.07225433526011561,0.8354430379746836
0.07514450867052024,0.8354430379746836
0.07514450867052024,0.8481012658227848
0.07803468208092486,0.8481012658227848
0.07803468208092486,0.8544303797468354
0.08092485549132948,0.8544303797468354
0.08092485549132948,0.8575949367088608
0.0838150289017341,0.8575949367088608
0.0838150289017341,0.8607594936708861
0.08959537572254335,0.8607594936708861
0.08959537572254335,0.8639240506329114
0.0953757225433526,0.8639240506329114
0.0953757225433526,0.870253164556962
0.09826589595375723,0.870253164556962
0.09826589595375723,0.8734177215189873
0.10404624277456648,0.8734177215189873
0.10404624277456648,0.879746835443038
0.1069364161849711,0.879746835443038
0.1069364161849711,0.8860759493670886
0.12138728323699421,0.8860759493670886
0.12138728323699421,0.8955696202531646
0.12716763005780346,0.8955696202531646
0.12716763005780346,0.8987341772151899
0.13583815028901733,0.8987341772151899
0.13583815028901733,0.9018987341772152
0.13872832369942195,0.9018987341772152
0.13872832369942195,0.9050632911392406
0.1416184971098266,0.9050632911392406
0.1416184971098266,0.9082278481012658
0.15606936416184972,0.9082278481012658
0.15606936416184972,0.9113924050632911
0.16184971098265896,0.9113924050632911
0.16184971098265896,0.9177215189873418
0.16473988439306358,0.9177215189873418
0.16473988439306358,0.9208860759493671
0.17630057803468208,0.9208860759493671
0.17630057803468208,0.9240506329113924
0.1791907514450867,0.9240506329113924
0.1791907514450867,0.9335443037974683
0.18786127167630057,0.9335443037974683
0.18786127167630057,0.9367088607594937
0.1907514450867052,0.9367088607594937
0.1907514450867052,0.939873417721519
0.20520231213872833,0.939873417721519
0.20520231213872833,0.9430379746835443
0.2138728323699422,0.9430379746835443
0.2138728323699422,0.9493670886075949
0.22254335260115607,0.9493670886075949
0.22254335260115607,0.9525316455696202
0.2254335260115607,0.9525316455696202
0.2254335260115607,0.9588607594936709
0.2543352601156069,0.9588607594936709
0.2543352601156069,0.9651898734177216
0.2658959537572254,0.9651898734177216
0.2658959537572254,0.9683544303797469
0.2745664739884393,0.9683544303797469
0.2745664739884393,0.9715189873417721
0.2861271676300578,0.9715189873417721
0.2861271676300578,0.9746835443037974
0.28901734104046245,0.9746835443037974
0.28901734104046245,0.9778481012658228
0.315028901734104,0.9778481012658228
0.315028901734104,0.9810126582278481
0.3179190751445087,0.9810126582278481
0.3179190751445087,0.9841772151898734
0.33236994219653176,0.9841772151898734
0.33236994219653176,0.9873417721518988
0.34971098265895956,0.9873417721518988
0.34971098265895956,0.990506329113924
0.3699421965317919,0.990506329113924
0.3699421965317919,0.9936708860759493
0.3930635838150289,0.9936708860759493
0.3930635838150289,0.9968354430379747
0.5,0.9968354430379747
0.5,1.0
0.6820809248554913,1.0
0.6878612716763006,1.0
0.7456647398843931,1.0
0.7514450867052023,1.0
0.8988439306358381,1.0
0.9075144508670521,1.0
0.9190751445086706,1.0
0.9277456647398844,1.0
0.9364161849710982,1.0
0.9450867052023122,1.0
0.9508670520231214,1.0
0.9566473988439307,1.0
0.9653179190751445,1.0
0.9682080924855492,1.0
0.9739884393063584,1.0
0.9855491329479769,1.0
1.0,1.0
